ASVid,Group_type,Group,Domain,Stat,phylum,class,order,family,genus,species,TrophicMode
88c78cbaaf3eda45c9d8fd63fe6ff2c1,Compartment,Rhizosphere,Bacteria,0.400074479,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45,uncultured_bacterium,
b01353451512569f84f7d3e736d2f3a5,Compartment,Rhizosphere,Bacteria,0.359692898,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Clostridioides,Clostridioides_difficile,
859956dace5a3025a18da8f01fa56868,Compartment,Root endosphere,Bacteria,0.482819144,Chloroflexi,Anaerolineae,RBG-13-54-9,RBG-13-54-9,RBG-13-54-9,uncultured_sludge,
4e0bf5cd4df92ae7a55705b341c4bef1,Compartment,Root endosphere,Bacteria,0.650684257,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,Marmoricola_sp.,
9a98cd7d8045e668515e607fb77d5e8d,Compartment,Rhizosphere,Bacteria,0.540658808,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Unassigned,
f131a6b39e4c5627f197d5b10283d664,Compartment,Rhizosphere,Bacteria,0.580762541,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,uncultured,Unassigned,
1c8f408e8f324168790771f27608f08c,Compartment,Root endosphere,Bacteria,0.313655272,Armatimonadota,Armatimonadia,Armatimonadales,Armatimonadales,Armatimonadales,uncultured_bacterium,
3a13a08803ad93a9ed7c5fb4f6339117,Compartment,Rhizosphere,Bacteria,0.635586699,Actinobacteriota,Acidimicrobiia,Microtrichales,uncultured,uncultured,uncultured_bacterium,
fc5eb435bdbd37019e20e94ed8b23f6d,Compartment,Root endosphere,Bacteria,0.444878261,Acidobacteriota,Acidobacteriae,Acidobacteriae,Acidobacteriae,Paludibaculum,uncultured_soil,
29311d989475294f185f036d3f88187e,Compartment,Root endosphere,Bacteria,0.492135603,Chloroflexi,Anaerolineae,SBR1031,A4b,A4b,metagenome,
36567b12dcdebe4516bca0412aecf0e3,Compartment,Rhizosphere,Bacteria,0.451373177,Elusimicrobiota,Lineage_IIa,Lineage_IIa,Lineage_IIa,Lineage_IIa,uncultured_bacterium,
0141e1c49e2e2164b8387b31133d53a8,Compartment,Root endosphere,Bacteria,0.343846341,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,uncultured,Unassigned,
95e6beb47d69849dc8704fbf1c59ed75,Compartment,Rhizosphere,Bacteria,0.766964989,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,uncultured_planctomycete,
cda34ff664de4731ccbe6332a7b7f101,Compartment,Rhizosphere,Bacteria,0.475797505,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,uncultured_bacterium,
5c9dadfdbfe072ce92819d08cb2d8ca3,Compartment,Rhizosphere,Bacteria,0.676843153,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Unassigned,
7c5e0aa6bb0fc5a8d9b35fafb630761a,Compartment,Rhizosphere,Bacteria,0.504222944,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45,uncultured_bacterium,
579ca60a5c27235844f8bf5e138a9f7c,Compartment,Root endosphere,Bacteria,0.439037155,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,Unassigned,
ce49dc9c841320ee18069e38dbc7b230,Compartment,Rhizosphere,Bacteria,0.323816965,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,uncultured,uncultured_Acidobacteriales,
1b822700afd736054799808ce07f7235,Compartment,Rhizosphere,Bacteria,0.381881308,Actinobacteriota,Actinobacteria,Frankiales,Acidothermaceae,Acidothermus,uncultured_bacterium,
33146d5b8af1956262dca83dda69ba3e,Compartment,Root endosphere,Bacteria,0.601931943,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Puia,metagenome,
11d4c339849ecd06c66a845501f473d5,Compartment,Rhizosphere,Bacteria,0.322748612,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Tundrisphaera,uncultured_eubacterium,
13c3df219d950378d217327c2505a3cd,Compartment,Rhizosphere,Bacteria,0.525225731,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,Unassigned,
248416f08b15e805a4f659255c330ed5,Compartment,Rhizosphere,Bacteria,0.561908546,Proteobacteria,Alphaproteobacteria,Tistrellales,Geminicoccaceae,Candidatus_Alysiosphaera,metagenome,
49ecd5a4377d4155e12adb9e1a8a3bed,Compartment,Rhizosphere,Bacteria,0.396412484,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,FFCH5858,uncultured_bacterium,
765948c2ba320939950d566ffdd7f99f,Compartment,Rhizosphere,Bacteria,0.377432053,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus_Udaeobacter,uncultured_bacterium,
dc3b06da8159d697b0ca86157a6d451e,Compartment,Rhizosphere,Bacteria,0.367990036,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,uncultured_bacterium,
c92a00969d7dc7833c1cbe0f4898bb6d,Compartment,Root endosphere,Bacteria,0.586939655,Chloroflexi,Chloroflexia,Kallotenuales,AKIW781,AKIW781,uncultured_bacterium,
bb2bd137076c15d18784a9504b85d781,Compartment,Rhizosphere,Bacteria,0.520311326,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,67-14,uncultured_Conexibacteraceae,
caac7a6fd4b4256c4b4a95d973c90bb5,Compartment,Rhizosphere,Bacteria,0.346620298,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Unassigned,Unassigned,
c86536e407aa91caa053214cfe5fec6c,Compartment,Rhizosphere,Bacteria,0.418174356,Methylomirabilota,Methylomirabilia,Rokubacteriales,Rokubacteriales,Rokubacteriales,uncultured_bacterium,
715d5779bc0780bf16c3b2ea1f0ceeeb,Compartment,Root endosphere,Bacteria,0.93865758,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,Unassigned,
9474dce3ab63c9f386780243d5187536,Compartment,Rhizosphere,Bacteria,0.510910375,Chloroflexi,KD4-96,KD4-96,KD4-96,KD4-96,bacterium_Ellin6529,
384f43e96cbd7a37b36343cd16ceb61b,Compartment,Rhizosphere,Bacteria,0.376772298,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,uncultured_bacterium,
f43461953e2d5f8d0dc7965692a3b2e9,Compartment,Root endosphere,Bacteria,0.423064347,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,Unassigned,
14312e5af1532b754ee0ba7debf6763e,Compartment,Rhizosphere,Bacteria,0.4568064,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Ellin517,Unassigned,
1e6569f36d5d9140ff4074c4eee4b8c6,Compartment,Root endosphere,Bacteria,0.3385016,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,Unassigned,
4d2d7b81b50e6a91c60bf1ec9ed3d435,Compartment,Rhizosphere,Bacteria,0.872018731,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,uncultured,uncultured_Planctomycetaceae,
614087261cc1400969610d674dd32ab2,Compartment,Rhizosphere,Bacteria,0.395284708,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119,uncultured_bacterium,
703c625aad4736f7700574c5aa4c61cc,Compartment,Rhizosphere,Bacteria,0.530330086,Actinobacteriota,Acidimicrobiia,IMCC26256,IMCC26256,IMCC26256,Unassigned,
43e974bab6e0b7997b4972f5018efcd0,Compartment,Root endosphere,Bacteria,0.353553391,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,Unassigned,
e4ff4bae8b90d1d3c6ea1f76b61b1a76,Compartment,Rhizosphere,Bacteria,0.360544402,Firmicutes,Bacilli,Entomoplasmatales,Entomoplasmatales,Candidatus_Spiroplasma,uncultured_bacterium,
0fdb87f1583dc4e5755721a9b2946d80,Compartment,Rhizosphere,Bacteria,0.270030862,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,Unassigned,
cc353e27116b27df34a6d77d3a627a58,Compartment,Root endosphere,Bacteria,0.489994179,Proteobacteria,Alphaproteobacteria,Dongiales,Dongiaceae,Dongia,Unassigned,
36f1d533b089b0c2187ab9695dec7979,Compartment,Rhizosphere,Bacteria,0.288675135,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Unassigned,Unassigned,
82d977f05a444b9980173e89fa750d03,Compartment,Rhizosphere,Bacteria,0.353553391,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,RB41,Unassigned,
5c02e889593e9cac9a17d54b77417182,Compartment,Rhizosphere,Bacteria,0.699702318,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Unassigned,
6b8c753fd3ab5e0bee44bcaf8260707a,Compartment,Rhizosphere,Bacteria,0.296290837,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rhodopirellula,uncultured_Planctomycetaceae,
a9cf42c75c12a2954166b9bd697baab0,Compartment,Rhizosphere,Bacteria,0.710046947,Acidobacteriota,Acidobacteriae,Subgroup_2,Subgroup_2,Subgroup_2,uncultured_Acidobacteria,
a4ebaa089a96c03317197e72fa46dd9b,Compartment,Root endosphere,Bacteria,0.59578145,Actinobacteriota,Acidimicrobiia,Microtrichales,uncultured,uncultured,uncultured_bacterium,
4d2696e6eb4fc750c11be5ef59ea8824,Compartment,Root endosphere,Bacteria,0.288675135,Acidobacteriota,Blastocatellia,DS-100,DS-100,DS-100,Unassigned,
a1d206fab58dbd1220127b22740c846b,Compartment,Root endosphere,Bacteria,0.277809342,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,uncultured_soil,
d131695489a57ff898020f2611f2f44e,Compartment,Rhizosphere,Bacteria,0.478713554,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,uncultured,uncultured_Chloroflexaceae,
4f980b66d64f93e8a1dc8f6f45a647cb,Compartment,Root endosphere,Bacteria,0.460938261,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,Unassigned,
3e5ddf60c168cd9959ca0a928e8781e7,Compartment,Root endosphere,Bacteria,0.267561251,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,uncultured,Unassigned,
5eb37da50ceab161be6ff3a99e7af6a2,Compartment,Root endosphere,Bacteria,0.456269256,Chloroflexi,Anaerolineae,SBR1031,A4b,A4b,uncultured_soil,
d4fcb49794973c875993ce9d30479bda,Compartment,Rhizosphere,Bacteria,0.597224168,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,Unassigned,
cc76dc9a8c53c954790658f6f0ee2f94,Compartment,Rhizosphere,Bacteria,0.363669833,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,uncultured,uncultured_Acidobacteria,
b3f39a28792da323e56526962ddef7a6,Compartment,Root endosphere,Bacteria,0.549621082,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,Unassigned,
349b5a0bc10f1e7ec50d145b09d06619,Compartment,Rhizosphere,Bacteria,0.311927131,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus_alginolyticus,
2497419ad5ff4faf62bc42f4619c7d75,Compartment,Rhizosphere,Bacteria,0.587721589,Actinobacteriota,Actinobacteria,Frankiales,Sporichthyaceae,uncultured,uncultured_bacterium,
f0600af723aa39844c48c4e4d663efa3,Compartment,Root endosphere,Bacteria,0.381881308,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,uncultured_Myxococcales,
33d3c29e0fc36e2b7efdefd4318c0341,Compartment,Rhizosphere,Bacteria,0.313481164,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,uncultured_bacterium,
4378aeb7fe9c5d8584083805a08d7d0c,Compartment,Root endosphere,Bacteria,0.553902028,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,Unassigned,
a1c3b44abd6ffc5b2909d1d175467553,Compartment,Rhizosphere,Bacteria,0.488888693,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,uncultured,Unassigned,
3375ee7d710a2f880bb9f1847a49a738,Compartment,Root endosphere,Bacteria,0.433012702,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Singulisphaera,Unassigned,
b5f61d65e5310bf117e5ba72ab38b749,Compartment,Rhizosphere,Bacteria,0.484618112,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,Unassigned,
0b2c72cae1ff909fe271690732a661ce,Compartment,Rhizosphere,Bacteria,0.322748612,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga,Unassigned,
86dd893bd60570b5a1b3afdc853c103a,Compartment,Root endosphere,Bacteria,0.536190265,Myxococcota,Polyangia,Polyangiales,BIrii41,BIrii41,uncultured_bacterium,
b41d8d1a23e4cd25f645a701c5995c17,Compartment,Root endosphere,Bacteria,0.849624312,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Microlunatus,Unassigned,
9e4b9e5d6903d0ab8ddc1f5014b02e8d,Compartment,Rhizosphere,Bacteria,0.467707173,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Microlunatus,uncultured_bacterium,
918796ba875153aa407b1f7816dacd06,Compartment,Rhizosphere,Bacteria,0.34104075,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,uncultured,uncultured_bacterium,
742d7166f545589f135ccbced902d7b9,Compartment,Rhizosphere,Bacteria,0.5,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,uncultured_actinobacterium,
a06b90cf346654af49a0fec632cfeaa0,Compartment,Root endosphere,Bacteria,0.617176626,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Curtobacterium,Unassigned,
96ebb486236022a3a3f955a1e04e74f9,Compartment,Rhizosphere,Bacteria,0.335927406,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,metagenome,
3db84752ad8b8067e677d983c36722d4,Compartment,Rhizosphere,Bacteria,0.33415469,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,uncultured,Unassigned,
2b37436f33941196f8dc44b278e30f9c,Compartment,Rhizosphere,Bacteria,0.461072693,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Pedosphaeraceae,Unassigned,
7e9a171541d1efea2bb80ca7e79e429a,Compartment,Rhizosphere,Bacteria,0.642386818,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,uncultured,uncultured_Acidimicrobiia,
43042724b64d848e467f7de55021d617,Compartment,Root endosphere,Bacteria,0.429829053,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,uncultured_Flavobacterium,
04777be81cbd0d106f10010b26fe5528,Compartment,Rhizosphere,Bacteria,0.502422557,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,uncultured_bacterium,
2229373bff3f24bd4dab1ac0dfbe9701,Compartment,Root endosphere,Bacteria,0.444878261,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Unassigned,Unassigned,
df626b652a656ed681a97a0148443c7d,Compartment,Root endosphere,Bacteria,0.738454476,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Unassigned,
13de2f85eccff0bf4902393ce993527f,Compartment,Rhizosphere,Bacteria,0.540061725,Methylomirabilota,Methylomirabilia,Rokubacteriales,Rokubacteriales,Rokubacteriales,uncultured_bacterium,
1bcbf7f8fd5b26980cb8949f5378c6ca,Compartment,Rhizosphere,Bacteria,0.346300242,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,uncultured,metagenome,
8ec24d08768ac55b609dd463a9d626a7,Compartment,Root endosphere,Bacteria,0.444878261,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,JG30-KF-CM45,Unassigned,
4b2d615b8a482e1942ee431ca362a122,Compartment,Root endosphere,Bacteria,0.387424142,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,uncultured,uncultured_soil,
8f01b4feca207bd80a88cafe59bcb55a,Compartment,Rhizosphere,Bacteria,0.40824829,Planctomycetota,Phycisphaerae,Tepidisphaerales,CPla-3_termite_group,CPla-3_termite_group,Unassigned,
8737e8367fc0acc874d327fa72314bf1,Compartment,Rhizosphere,Bacteria,0.306186218,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,uncultured_soil,
683e477cc1480ee2931ded10af600f4b,Compartment,Root endosphere,Bacteria,0.442529036,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,CL500-29_marine_group,metagenome,
e9a9947083a1401e5ed6341afd523c1e,Compartment,Root endosphere,Bacteria,0.369489305,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,uncultured,Unassigned,
72900414df62f976c3738bd6fd123e68,Compartment,Rhizosphere,Bacteria,0.367990036,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,MND1,Unassigned,
6339f54c78259bc9cb35d499a16ec8c3,Compartment,Root endosphere,Bacteria,0.453537432,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,TM7a,uncultured_bacterium,
fc8c26fb1ad6d08651a7bd44e804782d,Compartment,Root endosphere,Bacteria,0.828201206,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Rhizobacter,Unassigned,
58ecdc662323141effefabea62b48e5f,Compartment,Root endosphere,Bacteria,0.5,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Tundrisphaera,Unassigned,
bcc3b93b57b65f04fc9cb9e24ac68799,Compartment,Rhizosphere,Bacteria,0.370359326,Planctomycetota,Planctomycetes,Planctomycetales,uncultured,uncultured,uncultured_bacterium,
c4124454fc253b2afb15e066867e5b89,Compartment,Rhizosphere,Bacteria,0.270030862,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,uncultured_bacterium,
bcd1778d8e0d16c0bd67d617d7c02d47,Compartment,Root endosphere,Bacteria,0.762434523,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,Thermosporothrix,uncultured_bacterium,
34e2332a52f790f72b0855275f0701b1,Compartment,Rhizosphere,Bacteria,0.77055175,Actinobacteriota,Acidimicrobiia,Microtrichales,uncultured,uncultured,Unassigned,
ed96263844ab6b70c774c93c31ee9a65,Compartment,Root endosphere,Bacteria,0.433012702,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes,Unassigned,
3425db580c92c2670fbb3a8fbf534acc,Compartment,Rhizosphere,Bacteria,0.617838508,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,uncultured,Unassigned,
dba61b3486781822acced36111b12dea,Compartment,Rhizosphere,Bacteria,0.735980072,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,Unassigned,
a5afb87a557976bc97546df511d1ef9f,Compartment,Rhizosphere,Bacteria,0.288159182,Chloroflexi,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
86cd3bfa908ce300981bc68d324e7430,Compartment,Root endosphere,Bacteria,0.63949407,Actinobacteriota,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes,Unassigned,
185e5f9368bd0a1fbcf85bdfd10bffb5,Compartment,Root endosphere,Bacteria,0.737494956,Chloroflexi,Ktedonobacteria,C0119,C0119,C0119,uncultured_Chloroflexi,
56fade665d2fcefd91dcd56d7c078e11,Compartment,Rhizosphere,Bacteria,0.732529469,Actinobacteriota,Actinobacteria,Frankiales,Nakamurellaceae,Nakamurella,uncultured_bacterium,
d9e0f0852911a4d136166eda7f032058,Compartment,Rhizosphere,Bacteria,0.577350269,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Microlunatus,uncultured_bacterium,
31febf53857f8fbb5bfa10371673c950,Compartment,Root endosphere,Bacteria,0.395284708,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,metagenome,
88e37204913e4beb9ca6e6fd374a8779,Compartment,Root endosphere,Bacteria,0.834305751,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,Acidibacter,Unassigned,
07cf8955dcdaf1e92b849ee415dce48d,Compartment,Rhizosphere,Bacteria,0.653516131,Actinobacteriota,Thermoleophilia,Gaiellales,Unassigned,Unassigned,Unassigned,
3bc14a2a140d90262c1a7830aa757d70,Compartment,Rhizosphere,Bacteria,0.62915287,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,uncultured_bacterium,
ac8bb194a8326cb20a9607345da171f4,Compartment,Root endosphere,Bacteria,0.284671125,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Unassigned,
0b78553a4835fc63e1da540ad38d0270,Compartment,Rhizosphere,Bacteria,0.780331916,Myxococcota,bacteriap25,bacteriap25,bacteriap25,bacteriap25,uncultured_soil,
3fab760675cd02b727d1f801fa507494,Compartment,Root endosphere,Bacteria,0.531679872,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,Ohtaekwangia,metagenome,
ea0592c731d47508e9c045685888881c,Compartment,Rhizosphere,Bacteria,0.353553391,Actinobacteriota,Actinobacteria,Frankiales,Frankiaceae,Jatrophihabitans,Unassigned,
92bd5dd05620aa1a35f1cb904591b429,Compartment,Root endosphere,Bacteria,0.69051634,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae,Williamsia,Unassigned,
fb1037213889123350b68f36b9e400c7,Compartment,Rhizosphere,Bacteria,0.3385016,Chloroflexi,KD4-96,KD4-96,KD4-96,KD4-96,uncultured_bacterium,
5e501ea0039bd9663ad63737ce3d47f9,Compartment,Rhizosphere,Bacteria,0.58722962,Chloroflexi,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,JG30-KF-AS9,Chloroflexi_bacterium,
464bf98873786da8a5d69cfa7ee084f6,Compartment,Root endosphere,Bacteria,0.322748612,Armatimonadota,Armatimonadia,Armatimonadales,Armatimonadales,Armatimonadales,uncultured_bacterium,
4938825988aaf1fdc2c78e192f5c5b92,Compartment,Rhizosphere,Bacteria,0.359798453,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,metagenome,
22c83820d4dd4063f706a0540d3fb914,Compartment,Root endosphere,Bacteria,0.520759433,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,TM7a,uncultured_bacterium,
35fbaa219af1c993aec7ec5606b67144,Compartment,Root endosphere,Bacteria,0.270030862,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,uncultured,uncultured_bacterium,
e3c971f265000ad24324f4bf33b8f776,Compartment,Rhizosphere,Bacteria,0.363900222,Elusimicrobiota,Lineage_IIa,Lineage_IIa,Lineage_IIa,Lineage_IIa,Unassigned,
bd6f91eb679080f2d4ff086c46c857c5,Compartment,Rhizosphere,Bacteria,0.414542339,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,uncultured_Conexibacteraceae,
